full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 15536 (2000 AG191),3.0,8.0,4.0,4.0,3.0,4.0,6.0,6.0,?,4.0,6.0,4.0,9.0,12.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.091, 0.102]",0.091,0.102,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(19.431, 24.536]",19.431,24.536,"(0.0711, 0.0827]",0.0711,0.0827,"(0.192, 0.214]",0.192,0.214,"(0.18, 0.204]",0.18,0.204,,,,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,-,-,D,Hasselmann2012
 15539 (2000 CN3),12.0,2.0,8.0,10.0,12.0,4.0,3.0,4.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.147, 0.159]",0.147,0.159,"(0.0255, 0.0364]",0.0255,0.0364,"(0.441, 0.495]",0.441,0.495,"(69.748, 71.078]",69.748,71.078,"(65.376, 70.481]",65.376,70.48100000000002,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Diomedes,-,,
 15651 Tlepolemos (9612 P-L),10.0,2.0,0.0,9.0,10.0,6.0,6.0,6.0,?,?,?,?,?,?,?,?,?,4.0,"(0.122, 0.135]",0.122,0.135,"(0.0255, 0.0364]",0.0255,0.0364,"(0.0102, 0.0648]",0.0102,0.0648,"(68.417, 69.748]",68.417,69.748,"(55.166, 60.271]",55.166,60.271,"(0.0942, 0.106]",0.0942,0.106,"(0.192, 0.214]",0.192,0.214,"(0.18, 0.204]",0.18,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Lycomedes,-,,
 15663 Periphas (4168 T-2),4.0,6.0,10.0,2.0,4.0,3.0,4.0,4.0,14.0,4.0,5.0,4.0,9.0,12.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0691, 0.08]",0.0691,0.08,"(0.549, 0.602]",0.5489999999999999,0.602,"(59.105, 60.436]",59.105,60.43600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(18.925, 19.197]",18.925,19.197,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,Periphas,-,D,Hasselmann2012
 16099 (1999 VQ24),1.0,5.0,3.0,3.0,1.0,4.0,4.0,4.0,13.0,?,?,?,?,?,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0582, 0.0691]",0.0582,0.0691,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(18.653, 18.925]",18.653,18.925,,,,,,,,,,,,,,,,,,,,,,,,,-,Ulysses,-,,
 16152 (1999 YN12),7.0,4.0,0.0,6.0,7.0,9.0,?,?,?,3.0,6.0,3.0,4.0,11.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0473, 0.0582]",0.0473,0.0582,"(0.0102, 0.0648]",0.0102,0.0648,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.129, 0.14]",0.129,0.14,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterDiomedes,Philoctetes,-,,
 16974 (1998 WR21),3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,9.0,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0473, 0.0582]",0.0473,0.0582,"(0.226, 0.28]",0.226,0.28,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.0839, 0.108]",0.0839,0.108,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Theoklymenos,MakhaonSub,,
 17351 Pheidippos (1973 SV),3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0473, 0.0582]",0.0473,0.0582,"(0.226, 0.28]",0.226,0.28,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Theoklymenos,MakhaonSub,,
 17874 (1998 YM3),12.0,3.0,0.0,14.0,13.0,9.0,9.0,9.0,?,?,?,?,?,?,?,?,?,4.0,"(0.147, 0.159]",0.147,0.159,"(0.0364, 0.0473]",0.0364,0.0473,"(0.0102, 0.0648]",0.0102,0.0648,"(75.069, 76.399]",75.069,76.399,"(70.481, 75.586]",70.48100000000002,75.586,"(0.129, 0.14]",0.129,0.14,"(0.259, 0.282]",0.259,0.282,"(0.251, 0.275]",0.251,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 18060 (1999 XJ156),6.0,3.0,2.0,5.0,6.0,2.0,2.0,2.0,?,2.0,8.0,2.0,6.0,10.0,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0364, 0.0473]",0.0364,0.0473,"(0.119, 0.172]",0.119,0.172,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0481, 0.0596]",0.0481,0.0596,"(0.101, 0.124]",0.101,0.124,"(0.0839, 0.108]",0.0839,0.108,,,,"(0.649, 0.718]",0.649,0.718,"(1.63, 1.724]",1.63,1.724,"(0.433, 0.5]",0.433,0.5,"(0.196, 0.212]",0.196,0.212,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,-,Eurybates,AniusSub,X,Fornasier2007
 18062 (1999 XY187),5.0,0.0,5.0,3.0,4.0,5.0,5.0,6.0,?,4.0,6.0,4.0,9.0,12.0,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.00354, 0.0146]",0.00354,0.0146,"(0.28, 0.334]",0.28,0.334,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.18, 0.204]",0.18,0.204,,,,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,Polypoites,-,D,Hasselmann2012
 18063 (1999 XW211),6.0,2.0,5.0,4.0,6.0,4.0,3.0,4.0,?,?,?,?,?,?,8.0,3.0,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0255, 0.0364]",0.0255,0.0364,"(0.28, 0.334]",0.28,0.334,"(61.766, 63.096]",61.76600000000001,63.096,"(34.746, 39.851]",34.746,39.851,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,"(0.375, 0.42]",0.375,0.42,"(0.487, 0.602]",0.487,0.602,,,,-,Agamemnon,-,,
 18263 Anchialos (5167 T-2),9.0,2.0,3.0,8.0,9.0,9.0,8.0,9.0,?,?,?,?,?,?,?,?,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0255, 0.0364]",0.0255,0.0364,"(0.172, 0.226]",0.172,0.226,"(67.087, 68.417]",67.087,68.417,"(50.061, 55.166]",50.06100000000001,55.166,"(0.129, 0.14]",0.129,0.14,"(0.237, 0.259]",0.237,0.259,"(0.251, 0.275]",0.251,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Diomedes,-,,
 19725 (1999 WT4),7.0,3.0,2.0,6.0,7.0,5.0,3.0,4.0,13.0,3.0,6.0,3.0,7.0,10.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.119, 0.172]",0.119,0.172,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.0827, 0.0942]",0.0827,0.0942,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(18.653, 18.925]",18.653,18.925,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.212, 0.228]",0.212,0.228,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterDiomedes,Philoctetes,-,X,Hasselmann2012
 19913 Aigyptios (1973 SU1),8.0,4.0,1.0,7.0,8.0,6.0,9.0,10.0,?,?,?,?,?,?,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0473, 0.0582]",0.0473,0.0582,"(0.0648, 0.119]",0.0648,0.119,"(65.757, 67.087]",65.757,67.087,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0942, 0.106]",0.0942,0.106,"(0.259, 0.282]",0.259,0.282,"(0.275, 0.299]",0.275,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Philoctetes,-,,
 20144 (1996 RA33),1.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0473, 0.0582]",0.0473,0.0582,"(0.119, 0.172]",0.119,0.172,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
 20424 (1998 VF30),1.0,6.0,7.0,2.0,0.0,2.0,3.0,2.0,13.0,4.0,6.0,4.0,9.0,12.0,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0691, 0.08]",0.0691,0.08,"(0.387, 0.441]",0.387,0.441,"(59.105, 60.436]",59.105,60.43600000000001,"(4.045, 9.221]",4.045,9.221,"(0.0481, 0.0596]",0.0481,0.0596,"(0.124, 0.146]",0.124,0.146,"(0.0839, 0.108]",0.0839,0.108,"(18.653, 18.925]",18.653,18.925,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,Ulysses,-,D,Hasselmann2012
 20428 (1998 WG20),4.0,9.0,6.0,3.0,3.0,6.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.102, 0.113]",0.102,0.113,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0942, 0.106]",0.0942,0.106,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Halaesus,-,,
 20716 (1999 XG91),2.0,9.0,7.0,2.0,1.0,4.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.102, 0.113]",0.102,0.113,"(0.387, 0.441]",0.387,0.441,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Ulysses,-,,
 20720 (1999 XP101),6.0,9.0,5.0,5.0,5.0,3.0,2.0,3.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.102, 0.113]",0.102,0.113,"(0.28, 0.334]",0.28,0.334,"(63.096, 64.427]",63.096,64.42699999999999,"(29.641, 34.746]",29.641,34.746,"(0.0596, 0.0711]",0.0596,0.0711,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterNestor,-,-,,
 20729 (1999 XS143),2.0,3.0,7.0,2.0,1.0,2.0,2.0,4.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0364, 0.0473]",0.0364,0.0473,"(0.387, 0.441]",0.387,0.441,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0481, 0.0596]",0.0481,0.0596,"(0.101, 0.124]",0.101,0.124,"(0.132, 0.156]",0.132,0.156,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
 20995 (1985 VY),9.0,6.0,5.0,8.0,10.0,3.0,4.0,4.0,?,4.0,6.0,4.0,11.0,12.0,?,?,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0691, 0.08]",0.0691,0.08,"(0.28, 0.334]",0.28,0.334,"(67.087, 68.417]",67.087,68.417,"(55.166, 60.271]",55.166,60.271,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,,,,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.276, 0.292]",0.276,0.292,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterHektor,Thersites,-,D,Hasselmann2012
 21271 (1996 RF33),7.0,3.0,1.0,6.0,7.0,5.0,5.0,6.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.0648, 0.119]",0.0648,0.119,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.18, 0.204]",0.18,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Philoctetes,-,,
 21284 Pandion (1996 TC51),3.0,8.0,2.0,4.0,2.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.091, 0.102]",0.091,0.102,"(0.119, 0.172]",0.119,0.172,"(61.766, 63.096]",61.76600000000001,63.096,"(14.326, 19.431]",14.326,19.431,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,-,-,,
 21370 (1997 TB28),4.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,?,3.0,5.0,4.0,4.0,13.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0582, 0.0691]",0.0582,0.0691,"(0.0648, 0.119]",0.0648,0.119,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0481, 0.0596]",0.0481,0.0596,"(0.101, 0.124]",0.101,0.124,"(0.0839, 0.108]",0.0839,0.108,,,,"(0.718, 0.787]",0.718,0.787,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.204, 0.262]",0.204,0.262,,,,,,,,,,GreaterTelamon,Telamon,-,,
 21372 (1997 TM28),2.0,2.0,3.0,3.0,1.0,?,?,?,?,2.0,7.0,3.0,3.0,10.0,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0255, 0.0364]",0.0255,0.0364,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(9.221, 14.326]",9.221,14.326,,,,,,,,,,,,,"(0.649, 0.718]",0.649,0.718,"(1.535, 1.63]",1.535,1.63,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.148, 0.164]",0.14800000000000002,0.16399999999999998,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterOdysseus,Odysseus,-,C,Hasselmann2012
 21593 (1998 VL27),10.0,2.0,1.0,9.0,10.0,5.0,5.0,6.0,?,?,?,?,?,?,?,?,?,4.0,"(0.122, 0.135]",0.122,0.135,"(0.0255, 0.0364]",0.0255,0.0364,"(0.0648, 0.119]",0.0648,0.119,"(68.417, 69.748]",68.417,69.748,"(55.166, 60.271]",55.166,60.271,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.18, 0.204]",0.18,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Lycomedes,-,,
 21595 (1998 WJ5),2.0,8.0,7.0,2.0,2.0,4.0,2.0,4.0,14.0,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.091, 0.102]",0.091,0.102,"(0.387, 0.441]",0.387,0.441,"(59.105, 60.436]",59.105,60.43600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0711, 0.0827]",0.0711,0.0827,"(0.101, 0.124]",0.101,0.124,"(0.132, 0.156]",0.132,0.156,"(18.925, 19.197]",18.925,19.197,,,,,,,,,,,,,,,,,,,,,,,,,-,Ulysses,-,,
 21599 (1998 WA15),0.0,5.0,3.0,3.0,0.0,3.0,3.0,4.0,?,4.0,6.0,4.0,9.0,11.0,?,?,?,4.0,"(0.000442, 0.0128]",0.000442,0.0128,"(0.0582, 0.0691]",0.0582,0.0691,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(4.045, 9.221]",4.045,9.221,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,-,Ulysses,-,D,Hasselmann2012
 21601 (1998 XO89),12.0,4.0,5.0,9.0,11.0,3.0,3.0,4.0,9.0,?,?,?,?,?,?,?,?,4.0,"(0.147, 0.159]",0.147,0.159,"(0.0473, 0.0582]",0.0473,0.0582,"(0.28, 0.334]",0.28,0.334,"(68.417, 69.748]",68.417,69.748,"(60.271, 65.376]",60.271,65.376,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Diomedes,-,,
 21900 Orus (1999 VQ10),6.0,0.0,2.0,5.0,6.0,4.0,4.0,5.0,9.0,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.00354, 0.0146]",0.00354,0.0146,"(0.119, 0.172]",0.119,0.172,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,-,Thersander,-,,
 22008 (1999 XM71),6.0,3.0,0.0,5.0,5.0,4.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0364, 0.0473]",0.0364,0.0473,"(0.0102, 0.0648]",0.0102,0.0648,"(63.096, 64.427]",63.096,64.42699999999999,"(29.641, 34.746]",29.641,34.746,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Kalchas,-,,
 22009 (1999 XK77),3.0,1.0,1.0,3.0,1.0,5.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0146, 0.0255]",0.0146,0.0255,"(0.0648, 0.119]",0.0648,0.119,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0827, 0.0942]",0.0827,0.0942,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterOdysseus,Odysseus,-,,
 22014 (1999 XQ96),4.0,6.0,9.0,2.0,4.0,6.0,6.0,8.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0691, 0.08]",0.0691,0.08,"(0.495, 0.549]",0.495,0.5489999999999999,"(59.105, 60.436]",59.105,60.43600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0942, 0.106]",0.0942,0.106,"(0.192, 0.214]",0.192,0.214,"(0.227, 0.251]",0.227,0.251,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,-,Periphas,-,,
 22035 (1999 XR170),7.0,4.0,5.0,5.0,6.0,4.0,4.0,5.0,?,?,?,?,?,?,0.0,8.0,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0473, 0.0582]",0.0473,0.0582,"(0.28, 0.334]",0.28,0.334,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,"(0.0206, 0.0656]",0.0206,0.0656,"(1.063, 1.178]",1.063,1.178,,,,GreaterHektor,Hektor,-,,
 22049 (1999 XW257),12.0,3.0,0.0,13.0,13.0,7.0,?,?,?,3.0,5.0,3.0,6.0,10.0,?,?,?,4.0,"(0.147, 0.159]",0.147,0.159,"(0.0364, 0.0473]",0.0364,0.0473,"(0.0102, 0.0648]",0.0102,0.0648,"(73.739, 75.069]",73.73899999999998,75.069,"(70.481, 75.586]",70.48100000000002,75.586,"(0.106, 0.117]",0.106,0.117,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.196, 0.212]",0.196,0.212,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 22052 (2000 AQ14),4.0,1.0,3.0,3.0,3.0,5.0,4.0,5.0,?,3.0,5.0,3.0,7.0,10.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0146, 0.0255]",0.0146,0.0255,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0827, 0.0942]",0.0827,0.0942,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,"(0.718, 0.787]",0.718,0.787,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.212, 0.228]",0.212,0.228,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterOdysseus,Odysseus,-,,
 22054 (2000 AP21),4.0,6.0,6.0,3.0,4.0,2.0,1.0,2.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0691, 0.08]",0.0691,0.08,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0481, 0.0596]",0.0481,0.0596,"(0.0786, 0.101]",0.0786,0.101,"(0.0839, 0.108]",0.0839,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Idomeneus,-,,
 22055 (2000 AS25),4.0,6.0,2.0,3.0,3.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0691, 0.08]",0.0691,0.08,"(0.119, 0.172]",0.119,0.172,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterOdysseus,-,-,,
 22056 (2000 AU31),7.0,11.0,2.0,8.0,8.0,3.0,?,?,?,4.0,4.0,4.0,9.0,10.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.124, 0.135]",0.124,0.135,"(0.119, 0.172]",0.119,0.172,"(67.087, 68.417]",67.087,68.417,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.252, 1.347]",1.252,1.347,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterNestor,-,-,,
